id;name;postal_code;delegation_id
3040;EL AOUYET;3076;153
3041;CITE MOEZ 1;3083;153
3042;CITE MOEZ 2;3083;153
3043;CITE BADRANI;3083;153
3044;CITE MOEZ 4;3083;153
3045;CITE SIDI ABID;3083;153
3046;TYNA;3083;153
3047;TYNA EL JADIDA;3084;153
3048;CITE TYNA 2;3084;153
3049;CITE TYNA 1;3084;153
3050;MERKEZ OUALI;3093;153
3051;MERKEZ ALOUI;3076;153
3052;EL HAJEB;3078;153
3053;CITE GROUPE 2;3015;155
3054;OULED KACEM;3025;155
3055;MELLITA;3015;155
3056;CITE GROUPE 1;3015;155
3057;EL ATTAYA;3035;155
3058;ENNAJET;3045;155
3059;EL KRATEN;3055;155
3060;CITE ANCIENNE KELLALINE;3070;155
3061;CHERGUI;3070;155
3062;CITE BOUAID KELLALINE;3070;155
3063;CITE CNEL;3070;155
3064;CITE DAR OUM DLEL;3070;155
3065;CITE DOUIRETTE;3070;155
3066;CITE EL AZEZBA;3070;155
3067;CITE EL MAHJAR;3070;155
3068;CITE HOUMET GLACE;3070;155
3069;CITE NOUVELLE KELLALINE;3070;155
3070;CITE OURAND;3070;155
3071;CITE POPULAIRE;3070;155
3072;EL ABBASSIA;3070;155
3073;CITE RAKHANI;3070;155
3074;JOUABER;3070;155
3075;KELLABINE;3070;155
3076;KERKENAH;3070;155
3077;MELLITA OULED BOU  ALI;3070;155
3078;OULED BOU ALI;3070;155
3079;OULED YANEG;3070;155
3080;EL LOUZA;3016;154
3081;OULED MNASSER;3026;154
3082;AGUEGCHA;3026;154
3083;HAZEG;3026;154
3084;OULED BOUSMIR;3056;154
3085;DOUAR LOUATA;3077;154
3086;AIN EL GHEZAL;3080;154
3087;BLITECH;3080;154
3088;CITE EL BASSATINE;3080;154
3089;CITE EL FATEH;3080;154
3090;CITE JARDINS;3080;154
3091;EL GHERASA;3080;154
3092;EL BOTRIA;3080;154
3093;EL GUELALJA;3080;154
3094;HENCHIR EL EUCH;3080;154
3095;JEBENIANA;3080;154
3096;OULED AHMED;3080;154
3097;OULED MSALLEM EDKHAL;3080;154
3098;OULED YOUSSEF;3080;154
3099;SIDI MSARRA;3080;154
3100;AJENGA;3086;154
3101;SAKIET EZZIT;3021;156
3102;MERKEZ BOUACIDA;3031;156
3103;CITE 20 MARS;3041;156
3104;CITE ENNASR;3041;156
3105;CITE ENNOUZHA;3041;156
3106;EL MNASRIA;3041;156
3107;MERKEZ CHIHYA;3041;156
3108;SIDI SALAH;3091;156
3109;MELLITA JERBA;4115;157
3110;CITE DE LA POLICE;4180;157
3111;CITE DES ENSEIGNANTS;4180;157
3112;CITE ERRIADH;4180;157
3113;CITE JOUAMAA;4180;157
3114;CITE OUVRIERE 1;4180;157
3115;CITE OUVRIERE 2;4180;157
3116;CITE POPULAIRE;4180;157
3117;JERBA AEROPORT;4120;157
3118;CITE SIDI EL BAHRI;4180;157
3119;OUALEGH;4123;157
3120;FATOU;4180;157
3121;SEDGHIANE;4136;157
3122;HACHENE;4180;157
3123;CITE SNIT;4146;157
3124;ERRIADH;4146;157
3125;JERBA;4180;157
3126;HOUMET LARBEH;4146;157
3127;SARANDI;4182;157
3128;CITE DE LA DOUANE;4185;157
3129;CITE SIDI ZAIED;4185;157
3130;SOUANI;4185;157
3131;MEZRAYA;4186;157
3132;GHIZEN;4156;157
3133;SIDI MEHREZ;4179;157
3134;BAZIM;4180;157
3135;CITE BEN ISSA;4180;157
3136;CITE BOU OKKAZINE;4180;157
3137;SIDI ZAIED;4190;157
3138;GUECHIINE;4195;157
3139;TAJERJIMET;4100;158
3140;MEDENINE;4100;158
3141;OUED ESSEDER;4100;158
3142;SOUITIR;4100;158
3143;CITE TOUTA;4100;158
3144;TOUICHA;4100;158
3145;MEDENINE PERSEVERANCE;4127;158
3146;HASSI AMOR;4131;158
3147;BOU GHRARA;4141;158
3148;EL MAGHRAOUIA;4143;158
3149;CITE ENNACIM;4100;158
3150;CITE ERRAJA;4100;158
3151;EL AMRA;4100;158
3152;CITE GAMMOUDI CHEREF;4100;158
3153;AMRA NOUVELLE;4100;158
3154;BENI GHEZEYEL;4100;158
3155;CITE CHERAIHA;4100;158
3156;ESSAADANE;4100;158
3157;CITE DES ABRICOTS;4100;158
3158;CITE EL AHRAS;4100;158
3159;HALG JEMAL;4132;159
3160;EDDIKHILA;4151;159
3161;BATTOUMA;4151;159
3162;FOUM ENNAGUEB;4151;159
3163;EL BEHIRA;4151;159
3164;CHOUAMEKH;4159;159
3165;KSAR JEDID;4151;159
3166;KSAR KRIKRIA;4151;159
3167;KSAR EL KHERACHFA;4110;159
3168;BENI KHEDACHE;4110;159
3169;CITE ENNOUR;4110;159
3170;CITE ERRIADH;4110;159
3171;KSAR JOUAMAA;4110;159
3172;CITE ETTAHRIR;4110;159
3173;CITE EZZOUHOUR;4110;159
3174;CITE IBN KHALDOUN;4110;159
3175;CITE SIDI MANSOUR;4110;159
3176;KSAR EL HALLOUF;4110;159
3177;ZAMMOUR;4110;159
3178;OUERJIJENE;4112;159
3179;KSAR EL JIRA;4122;159
3180;EL MORRA;4191;160
3181;JORF;4117;160
3182;EL BAYAZ;4181;160
3183;EL GHABBAY;4181;160
3184;ERRAGOUBA;4181;160
3185;ERRAGOUBA EL GHARBIA;4181;160
3186;CITE 9 AVRIL;4191;160
3187;BEDOUI;4191;160
3188;EL GOSBA;4191;160
3189;EL GRINE;4191;160
3190;SIDI MAKHLOUF;4191;160
3191;EL HICHEM;4124;162
3192;HAMADI EL GUEBLI;4194;162
3193;CITE SIDI SAAD;4173;162
3194;LELLA MARIEM;4173;162
3195;OULED ABDENNEBI;4173;162
3196;SOUIHEL;4173;162
3197;CHAMMAKH;4134;162
3198;CITE EL KRIBA;4134;162
3199;SANCHOU;4170;162
3200;CITE BENI FETAIEL 1;4173;162
3201;CITE BENI FETAIEL 2;4173;162
3202;CITE EL MANSOURA;4173;162
3203;CITE SANGHO;4173;162
3204;CITE POPULAIRE;4134;162
3205;CITE ZRIG;4134;162
3206;EL KHRIBA;4134;162
3207;ZARZIS ZONE FRANCHE;4137;162
3208;EL MOUENSA;4144;162
3209;EL GHRABATE;4154;162
3210;GRIBIS;4164;162
3211;BENI FETAIEL;4170;162
3212;JEDARIA;4172;162
3213;BOU JLIDA;4170;162
3214;BOU TEFFAHA;4170;162
3215;CITE CHOKRBANE;4170;162
3216;ZARZIS;4170;162
3217;CITE DARB EL BAB;4170;162
3218;CITE KSAR OULED MHAMED;4170;162
3219;HASSI JERBI;4174;162
3220;CITE KSAR OULED SAID;4170;162
3221;CITE SIDI EL KEBIR;4170;162
3222;EL MARATHIA;4170;162
3223;KAOUI EL KADIR;4170;162
3224;KHAOUI EL GHEDIR;4170;162
3225;KSAR EZZAOUIA;4170;162
3226;OUGLET SOUIHEL;4170;162
3227;RAS EDHAHRA;4170;162
3228;ERRAJA;4114;162
3229;SAHBI;4170;162
3230;JAMAA EL GAIED;4116;161
3231;KHAZROUN;4116;161
3232;MIDOUN;4116;161
3233;SAYAGH;4116;161
3234;BENI MAAGUEL;4126;161
3235;ZONE HOTELIERE;4116;161
3236;SIDI YATI;4116;161
3237;CEDOUIKECHE;4145;161
3238;ROBBANA;4133;161
3239;EL KRACHOUA;4145;161
3240;OUERSIGHEN;4145;161
3241;TAFARTAST;4145;161
3242;TOMOGRET;4145;161
3243;MAHBOUBINE;4165;161
3244;EL MAY;4175;161
3245;HOUMET HAZEM;4175;161
3246;OULED AMOR;4113;161
3247;AGHIR;4116;161
3248;EL HADADDA;4116;161
3249;CITE EZZOUHOUR;4100;163
3250;DAR JERBA;4199;161
3251;CITE HADDADA;4100;163
3252;ARKOU;4176;161
3253;CITE JOUAMAA;4100;163
3254;CITE NOUVELLE;4100;163
3255;CITE SIDI EZZITOUNI;4100;163
3256;OUM ETTAMAR;4111;163
3257;CITE EL KHRACHFA;4100;163
3258;KOUTINE;4121;163
3259;MEDENINE EL JEDIDA;4130;163
3260;MEDENINE EL MAARIFA;4142;163
3261;CITE ENNOUR;4100;163
3262;JALEL;4192;164
3263;JEMILA;4193;164
3264;NEFFATIA;4160;164
3265;RAS JEDIR;4153;164
3266;BEN GUERDANE;4160;164
3267;BOU HAMED;4160;164
3268;CHAREB ERRAJEL;4160;164
3269;CITE ESSOUROUR;4160;164
3270;CITE ENNOUR;4160;164
3271;CITE EL BAATH;4160;164
3272;CITE POPULAIRE;4160;164
3273;EL MAAMRATE;4160;164
3274;OUERSNIA;4183;164
3275;OUED ERRABAYA;4160;164
3276;TABAI;4160;164
3277;CHEHBANIA;4163;164
3278;AJIM;4135;165
3279;HOUMET BEN HARZALLH;4135;165
3280;HOUMET BOU HASTINE;4135;165
3281;HOUMET ISSA;4135;165
3282;KHENENSA;4135;165
3283;MEZRANE;4135;165
3284;METHANIA;4150;165
3285;SAYAH;4160;164
3286;GUELLALA;4155;165
3287;EL GUEBLINE;4155;165
3288;HOUMET EL FAHMINE;4155;165
3289;TLET;4155;165
3290;OUED ZBIB;4166;165
3291;BOU SMAIL;4135;165
3292;CHAOUCH;4135;165
3293;CITE POPULAIRE;4135;165
3294;JABIRA;4125;165
3295;BEN BECHIR;9120;166
3296;GHANDRI;4135;165
3297;BEN OUN;9120;166
3298;BATEN EL AGAAG;9120;166
3299;EL GROO;4125;165
3300;BEN OUN NORD;9120;166
3301;CITE EL ILM;9120;166
3302;BIR IDRISS;9120;166
3303;CITE ENNASR;9120;166
3304;CITE ENNOUR;9120;166
3305;CITE ERRIADH;9120;166
3306;CITE ETTAHRIR;9120;166
3307;CITE EZZOUHOUR;9120;166
3308;DAMDOUM;9120;166
3309;EL KHALIJ;9120;166
3310;EL GRAOUA;9120;166
3311;EL OUAARA;9120;166
3312;EL OUNEYSIA;9120;166
3313;MARKEZ BEN BECHIR;9120;166
3314;OULED BRAHIM;9120;166
3315;OULED NEJI;9120;166
3316;EL FEJ;9169;166
3317;EL GOUEDRIA;9169;166
3318;ERRAGBA;9169;166
3319;OULED EL ACHI;9169;166
3320;OULED MNASSER;9169;166
3321;CITE CHARGUI;9110;168
3322;CITE ENNASR;9110;168
3323;CITE OULED ZAIED;9110;168
3324;CITE POPULAIRE;9110;168
3325;EL FENIDEG;9110;168
3326;EL HAOUIA;9110;168
3327;GUELLEL;9110;168
3328;JILMA;9110;168
3329;AIN JAFFEL;9110;168
3330;LABAYEDH;9110;168
3331;SED EL YAHOUDI;9110;168
3332;SELTA;9110;168
3333;SIDI ALI EBN JABALLAH;9110;168
3334;ZOGHMAR;9110;168
3335;BIR AMEMA;9113;167
3336;BIR BOUSBI;9113;167
3337;CHAKHAR;9113;167
3338;BIR EL HAFFEY;9113;167
3339;EDDACHRA;9113;167
3340;EL HANANCHA;9113;167
3341;EL MHAMDIA;9113;167
3342;OULED KHELIFA;9113;167
3343;HENCHIR HAFFOUZ;9123;167
3344;HOUCH BEN NECIB;9123;167
3345;OURGHA;9113;167
3346;KSAR EL MZARA;9123;167
3347;OULED BOUAZIZ;9123;167
3348;RAHAL;9123;167
3349;EL ADHLA;9126;167
3350;ENNOUAIEL;9126;167
3351;ESSALAMA;9159;167
3352;CEBBALA;9122;169
3353;CHARAA;9122;169
3354;CITE EL FATEH 1;9122;169
3355;CITE ENNAJAH;9122;169
3356;CITE EL FATEH 2;9122;169
3357;EL GHEMAMRIA;9122;169
3358;CITE ENNOUZHA;9122;169
3359;DHOUIBETTE 2;9180;170
3360;EL ARAOUA;9180;170
3361;EL KHARWAA;9180;170
3362;EL MBARKIA;9180;170
3363;ENNAJAH;9180;170
3364;EL GOUAIBIA;9180;170
3365;ERRANZEZ;9180;170
3366;HANIA  102;9180;170
3367;HORBIT;9180;170
3368;KHEBINA;9180;170
3369;OULED HAFFOUZ;9180;170
3370;SIDI ELLAFI 1;9180;170
3371;SIDI ELLAFI 2;9180;170
3372;SIDI KHLIF;9180;170
3373;EL ABBADETTE;9183;170
3374;DHOUIBETTE;9116;170
3375;CITE ALI BEN HAMID;9180;170
3376;CHOUACHNIA;9180;170
3377;BOUTIQUE ISSA;9180;170
3378;CITE EL MAARIFA;9180;170
3379;CITE EL OMRANE;9180;170
3380;CITE ERRIADH;9180;170
3381;CITE EZZAYATINE;9180;170
3382;OULED DLALA;9150;171
3383;CITE COMMERCIALE;9180;170
3384;OUED EDDAM;9150;171
3385;CITE INDEPENDANCE;9150;171
3386;EL GHERIS;9150;171
3387;EL GUEZGAZIA;9150;171
3388;EL KHIMA;9150;171
3389;EL KHOBNA;9150;171
3390;EL KHOUI;9150;171
3391;FERJEN;9150;171
3392;HADDEJ;9150;171
3393;GHEDIR REBAIA;9150;171
3394;EL FOUNI;9151;171
3395;MEZZOUNA;9150;171
3396;CITE DE LA POSTE;9150;171
3397;CITE DES MARTYRS;9150;171
3398;EL BOUAA;9154;171
3399;CITE EL AMEL;9150;171
3400;BIR EL AKERMA;9115;172
3401;BOU CHIHA;9115;172
3402;EL GHABA ESSOUDA;9115;172
3403;ESSFAYA;9115;172
3404;BIR CHAREF;9170;172
3405;SAIDA;9115;172
3406;BIR GZAIEL;9170;172
3407;BIR KHELIFA;9170;172
3408;BIR NSIB;9170;172
3409;BOU ALLEGUE;9170;172
3410;BOU DINAR;9170;172
3411;CITE DE LA REPUBLIQUE;9170;172
3412;CITE EL BASSATINE;9170;172
3413;CITE EL INTILAKA;9170;172
3414;CITE EL KHADHRA;9170;172
3415;CITE EL MANAR;9170;172
3416;OULED EL HANI;9115;172
3417;CITE IBN KHALDOUN;9170;172
3418;EL HOUDA;9170;172
3419;EL MHAFDHIA;9170;172
3420;EL GOUADRIA;9170;172
3421;ESSAKBA;9170;172
3422;EZZADAM;9170;172
3423;FARCH GUERIB;9170;172
3424;EZZITOUNA;9170;172
3425;GUENIFIDA;9170;172
3426;HENCHIR KHDAM;9170;172
3427;KSAR EL HAMMAM;9170;172
3428;KSAR SAI;9170;172
3429;OULED ABDALLAH;9170;172
3430;OULED AYOUNI;9170;172
3431;MATLAG;9170;172
3432;REGUEB;9170;172
3433;OULED CHABOU;9170;172
3434;RIHANA NORD;9170;172
3435;RIHANA SUD;9170;172
3436;SABRA;9170;172
3437;SARAYRIA;9170;172
3438;SIDI AMEUR;9170;172
3439;GOUBRAR;9172;172
3440;EL KHECHEM;9173;172
3441;ERRADHAA;9174;172
3442;FATNASSA;9173;172
3443;CITE ERRIADH;9170;172
3444;CITE EZZOUHOUR;9170;172
3445;CITE ENNASR;9170;172
3446;CITE ENNOUZHA;9170;172
3447;BOU ATTOUCH;9121;174
3448;CEGDEL;9121;174
3449;DOUADNIA;9121;174
3450;EL AZARA;9121;174
3451;EL HESSINETTE;9121;174
3452;EL KESSAYRA;9121;174
3453;EL MSABHIA;9121;174
3454;ENNOUHOUDH;9121;174
3455;ESSADLIA;9121;174
3456;OULED AMMAR;9121;174
3457;OULED ALAYA;9121;174
3458;OULED AMOR;9121;174
3459;OULED MHAMED;9121;174
3460;OULED KHEDHER;9121;174
3461;EL BEKAKRIA;9142;174
3462;BOU CHMEL;9142;174
3463;SOUK JEDID;9121;174
3464;EL HACHANA;9142;174
3465;GOULEB;9142;174
3466;OULED  DHAHER;9142;174
3467;REMILA;9142;174
3468;ZEFZEF;9142;174
3469;EL MESATRIA;9121;174
3470;ZAAFRIA;9100;173
3471;EL ADHLA;9111;173
3472;BIR EL BEY;9111;173
3473;EL GHEMAMRIA;9111;173
3474;EL GUETAYFIA;9111;173
3475;EL MLIKETTE;9111;173
3476;OUED EL BRIJ;9111;173
3477;CITE OULED BEL HEDI;9125;173
3478;OUM EL ADHAM;9111;173
3479;ETTOUANSIA;9127;173
3480;MEFREG EL FRAYOU;9127;173
3481;BIR BADRA;9131;173
3482;EDDAGHER;9131;173
3483;EL FATEH;9131;173
3484;EL HICHRIA;9131;173
3485;HENCHIR ESNAB;9131;173
3486;OULED JALAL;9131;173
3487;OUM ETTOUBOUL;9131;173
3488;CITE EL KAOUAFEL;9132;173
3489;TOUILA;9100;173
3490;ESSANDOUG;9100;173
3491;SIDI BOUZID;9100;173
3492;SIDI SALEM;9100;173
3493;MELIKETTE;9100;173
3494;OUITHET GAZAL;9100;173
3495;BIR BOUZID;9100;173
3496;CITE EL BRAHMIA;9100;173
3497;CITE EL FRAIJIA;9100;173
3498;EL HAWAJBIA;9100;173
3499;ESSADAGUIA;9100;173
3500;CITE AGRICOLE;9100;175
3501;DHRAA;9100;175
3502;DHAYAA;9100;175
3503;EZZITOUNE;9100;175
3504;GARET HADID;9100;175
3505;AIN BOUZER;9112;175
3506;AIN RABBAOU;9112;175
3507;BAZID;9112;175
3508;EL OGLA;9112;175
3509;FAYEDH;9112;175
3510;GATRANA;9112;175
3511;HANIA BAZID;9112;175
3512;JEMEL;9112;175
3513;OULED BOUDHIAF;9112;175
3514;EL HAOUAMED;9133;175
3515;REMAIDIA;9133;175
3516;EL MAKAREM;9141;175
3517;OULED FARHAN;9141;175
3518;EL HMAIMA;9171;175
3519;OULED YOUSSEF;9112;175
3520;CITE TAIEB MHIRI;9140;176
3521;GRAA BENNOUR;9171;175
3522;LESSOUDA;9171;175
3523;CITE UNITE ENNAJAH;9140;176
3524;DAKHLET EL ALENDA;9140;176
3525;EL AYOUN;9140;176
3526;EL HOUAYEZ;9140;176
3527;EZZOUARAA;9140;176
3528;JABBES;9140;176
3529;KSAR KHELIFA ZENATI;9140;176
3530;MAKNASSY;9140;176
3531;MARCHE MUNICIPAL;9140;176
3532;TOUAHRIA 2;9140;176
3533;BORJ EL KARMA;9143;176
3534;MABROUKA;9144;176
3535;ENNASR;9149;176
3536;EL MECHE;9158;176
3537;CITE DES ABRICOTS;9140;176
3538;CITE DES MARTYRS;9140;176
3539;CITE EL FATEH 3;9140;176
3540;CITE EL FATEH 2;9140;176
3541;CITE EL FATEH 1;9140;176
3542;CITE EL INTILAKA;9140;176
3543;CITE ENNAJAH 1;9140;176
3544;CITE ENNAJAH 2;9140;176
3545;CITE MILITAIRE;9140;176
3546;BIR EL ARARIA;9114;177
3547;CITE MOHAMED ALI;9140;176
3548;DAKHLET HADDEJ;9114;177
3549;EL AATIZEZ;9114;177
3550;CITE EZZAYATINE;9140;176
3551;EL GARAA;9114;177
3552;EL MAADHER;9114;177
3553;EL MHAMDIA;9114;177
3554;EL OMRANE;9114;177
3555;EL MALOUSSI;9114;177
3556;ESSAADA;9114;177
3557;MENZEL BOUZAIENE;9114;177
3558;MENZEL SAADA;9114;177
3559;RBEAYIA;9114;177
3560;OULED ZOUID;9114;177
3561;KHORCHEF;9124;177
3562;EL GUELLEL;9139;177
3563;ESSAFINA;6143;178
3564;RAS EL MA;6196;178
3565;EL GHEMALIA;6196;178
3566;DOUAR EZZRIBA;6196;178
3567;EL KANTRA;6123;178
3568;ZAOUIET SIDI ABDELMALEK;6123;178
3569;SIDI AMEUR;6196;178
3570;CITE ERRIADH 1;6100;178
3571;SIDI MORCHED;6196;178
3572;GHARS  EZZRIBA;6196;178
3573;CITE ERRIADH 2;6100;178
3574;SIDI HAMADA;6124;178
3575;EL GABEL;6100;178
3576;CITE MONGI SLIM;6100;178
3577;EL MEGARBA;6100;178
3578;EL GANARA;6124;178
3579;CITE HACHED;6100;178
3580;FIDH AROUS;6100;178
3581;AIN DISSA;6100;178
3582;GABR EL GHOUL;6100;178
3583;CITE DE LA REPUBLIQUE;6100;178
3584;KSAR HADID;6100;178
3585;SIDI MANSOUR;6100;178
3586;SILIANA;6100;178
3587;CITE DU LYCEE;6100;178
3588;CITE EL AIDA;6100;178
3589;NECHEM;6113;179
3590;AIN EL JOUZA;6123;178
3591;BOU ROUIS FILAHI;6134;179
3592;OULED SELIT;6134;179
3593;AIN ACHOUR;6113;179
3594;BOU ROUIS;6113;179
3595;CITE 7 NOVEMBRE;6113;179
3596;CITE CHEMINOTS;6113;179
3597;CITE DU BATTOIRE;6113;179
3598;CITE DU LYCEE;6113;179
3599;CITE EJJAMAA;6113;179
3600;KRIB GARE;6112;179
3601;CITE CNRPS;6100;180
3602;CITE EL BASSATINE;6100;180
3603;CITE EL YASMINE;6100;180
3604;CITE ENNOUR 1;6100;180
3605;CITE ENNOUR 2;6100;180
3606;CITE ENNOUZHA;6100;180
3607;CITE MISKIA;6100;180
3608;CITE EZZOUHOUR;6100;180
3609;CITE OFFICE CEREALE;6100;180
3610;CITE TAIEB MHIRI;6100;180
3611;JAMA;6100;180
3612;SIDI JABEUR;6100;180
3613;CITE ESSALAH;6130;180
3614;CITE ESSALAH 2;6130;180
3615;EL AKSAB;6121;181
3616;EL AMEL;6121;181
3617;ENNAJAH;6121;181
3618;EL FRACHICH;6126;181
3619;SIDI AYED;6126;181
3620;CITE EL GUEBLI;6110;181
3621;CITE EZZOUHOUR 3;6110;181
3622;CITE TOUENSA;6110;181
3623;EL KHARROUBA;6110;181
3624;GAAFOUR;6110;181
3625;GAAFOUR CHERGUI;6110;181
3626;GAAFOUR GHARBI;6110;181
3627;NOUISSER;6110;181
3628;AKHOUAT MINE;6111;181
3629;EL AKHOUAT;6111;181
3630;MELLITA;6111;181
3631;BENNOURIA;6121;181
3632;EL ABARGUIA;6121;181
3633;CITE DU BATTOIRE;6110;181
3634;CITE EZZOUHOUR 2;6110;181
3635;CITE EL WAFA;6110;181
3636;CITE EZZOUHOUR 1;6110;181
3637;AIN ZRIG;6172;181
3638;EL BARRAMA;6172;181
3639;EL HAOUAM;6172;181
3640;MEDIOUNA;6172;181
3641;CITE DU LYCEE;6110;181
3642;KESRA;6114;182
3643;BENI ABDALLAH;6131;182
3644;HAMMAM KESRA;6114;182
3645;EL MANSOURA NORD;6131;182
3646;EL MANSOURA;6131;182
3647;EL GARIA;6133;182
3648;BOU ABDALLAH;6141;182
3649;CITE BENI SAYOUR;6141;182
3650;CITE EL BHIRA;6141;182
3651;CITE EL GHROB;6141;182
3652;CITE EL KSAR;6141;182
3653;KESRA SUPERIEUR;6141;182
3654;EZZAOUIA;6114;182
3655;CITE 20 MARS;6114;182
3656;CITE EL BASSATINE;6114;182
3657;CITE EL INTILAKA;6114;182
3658;EL GARIA SUD;6114;182
3659;OUED TESSA EL MORR;6120;183
3660;BORJ MESSAOUDI;6125;183
3661;DOUKHANIA;6122;183
3662;OULED BOUZID;6120;183
3663;LE KRIB;6120;183
3664;CITE ABDRABBAH 1;6120;183
3665;CITE COMMERCIALE;6120;183
3666;CITE ABDRABBAH 2;6120;183
3667;CITE DE LA CELLULE;6120;183
3668;CITE DU BATTOIRE;6120;183
3669;CITE EJJAMAA;6120;183
3670;CITE ENNASR;6120;183
3671;CITE ESSANAOUBER;6120;183
3672;HAMMAM BIADHA;6132;183
3673;CITE ETTAHRIR;6120;183
3674;CITE INDEPENDANCE;6120;183
3675;FEJ EL HADOUM;6120;183
3676;SOUK EL JOMAA;6132;183
3677;MERKEZ BEN NJAH;6120;183
3678;CITE ERRIADH 3;6180;184
3679;AIN EL GHESSIL;6180;184
3680;BATEN ZRAIEB;6180;184
3681;BOU ARADA;6180;184
3682;CITE ALI BEN MBAREK 1;6180;184
3683;CITE ALI BEN MBAREK 3;6180;184
3684;CITE ALI BEN MBAREK 2;6180;184
3685;CITE EL BASSATINE;6180;184
3686;CITE EL MELLASSINE;6180;184
3687;CITE ENNAKHIL;6180;184
3688;CITE ENNOUR 1;6180;184
3689;CITE ESSAADA;6180;184
3690;CITE ENNOUR 2;6180;184
3691;CITE ERRIADH 1;6180;184
3692;CITE ERRIADH 2;6180;184
3693;CITE ESSAFA;6180;184
3694;CITE ESSALEM;6180;184
3695;CITE EZZAYATINE OUEST;6180;184
3696;CITE EZZAYATINE EST;6180;184
3697;EL FETISSE;6180;184
3698;EL MEJENINE;6180;184
3699;HENCHIR ROUMENE;6180;184
3700;JELIDI GARE;6180;184
3701;KHAMSA THENAYA;6180;184
3702;KSAR BOUKHRIS;6180;184
3703;SIDI ABDENNOUR;6180;184
3704;SIDI SAID;6170;185
3705;SIDI ZID;6170;185
3706;EL BHIRINE;6173;185
3707;SODGA;6173;185
3708;AIN EL FOURNA;6170;185
3709;AIN ZAKKAR;6170;185
3710;BARGOU;6170;185
3711;CITE ABOUL KACEM CHEBBI;6170;185
3712;CITE EL KADIM;6170;185
3713;CITE AIR NOUVELLE;6170;185
3714;CITE ESSAADA;6170;185
3715;CITE EZZOUHOUR;6170;185
3716;CITE IBN KHALDOUN;6170;185
3717;DRIJA;6170;185
3718;SIDI AMARA;6170;185
3719;MARJ AOUAM;6170;185
3720;BOU SAADIA;6115;185
3721;FOUNDOUK DEBBICH;6150;187
3722;FIDH HAMMED;6150;187
3723;JEMILETTE;6150;187
3724;ROHIA;6150;187
3725;HEBABSA SUD;6152;187
3726;MAGROUNA;6152;187
3727;CITE EL OUNS 2;6150;187
3728;CITE EL OUNS 1;6150;187
3729;CITE ENNOUR;6150;187
3730;CITE ERRIADH;6150;187
3731;CITE ESSAADA;6150;187
3732;CITE ETTAHRIR;6150;187
3733;EL HARIA;6150;187
3734;CITE HEDI KHFACHA;6150;187
3735;18-janv;6152;187
3736;EL HMAIMA;6150;187
3737;EL MSAHLA;6150;187
3738;ZOUAKRA;6140;186
3739;MAKTHAR;6140;186
3740;SOUK JOMAA;6140;186
3741;SNED HADDAD;6142;186
3742;BENI HAZAM;6140;186
3743;CHOUARNIA;6140;186
3744;EL KHALSA;6151;186
3745;CITE DEBBICHE;6140;186
3746;CITE EL BASSATINE;6140;186
3747;CITE EL OUNS 1;6140;186
3748;CITE EL OUNS 2;6140;186
3749;CITE ENNAHALA;6140;186
3750;CITE ESSIADA;6140;186
3751;CITE KSIBA;6140;186
3752;CITE MONGI SLIM 1;6140;186
3753;CITE MONGI SLIM 2;6140;186
3754;CITE NOUVELLE;6140;186
3755;EL GARAA;6140;186
3756;RAS EL OUED;6140;186
3757;HOUCH SFAYA;6140;186
3758;KHIZRANE;6140;186
3759;EL AROUSSA;6116;188
3760;EL HAJJEJ;6116;188
3761;MOSRATA;6116;188
3762;BOU JLIDA;6135;188
3763;CITE BIR EL AYEB;5099;189
3764;CITE GOURRAIA;5035;189
3765;CITE NOUVELLE;5035;189
3766;CITE SIDI AMMAR;5035;189
3767;OUED EL ARAAR;6116;188
3768;SAYADA;5035;189
3769;CITE CHOOBET ROMMAN;5015;189
3770;SIDI ABDESSALEM;5035;189
3771;CITE NOUVELLE;5035;189
3772;CITE ENNADHOUR;5099;189
3773;BOU HAJAR;5015;189
3774;CITE COMMERCIALE 2;5070;191
3775;LAMTA;5099;189
3776;CITE DAR BUMBLA;5070;191
3777;CITE DE LA MUNICIPALITE;5070;191
3778;KSAR HELAL RIADH;5016;191
3779;CITE EJJEBSA;5070;191
3780;CITE EL GARIAA;5070;191
3781;CITE BIR ALI HELLAL;5070;191
3782;CITE BIR SOUKRA;5070;191
3783;CITE EL MAGLOUBA;5070;191
3784;CITE ERRIADH 1;5070;191
3785;CITE ERRIADH 2;5070;191
3786;CITE ERRIADH 3;5070;191
3787;CITE INDUSTRIELLE;5070;191
3788;CITE MOUEHEDDINE;5070;191
3789;CITE OUED KACEM ET EL OURAMI;5070;191
3790;CITE SANIT ZAAG ET CHAREF;5070;191
3791;CITE BIT MEKKA;5070;191
3792;KSAR HELAL;5070;191
3793;CITE CHOUGAR;5070;191
3794;CITE COMMERCIALE 1;5070;191
3795;MOOTMAR;5012;193
3796;CITE ECHAABIA NLLE;5012;193
3797;SAHLINE;5012;193
3798;MESJED ISSA;5042;193
3799;SIDI AMEUR;5061;193
3800;CITE NOUVELLE;5061;193
3801;CITE ETTADHAMEN;5020;192
3802;CITE EZZAHRA;5020;192
3803;CITE EZZOUHOUR 1;5020;192
3804;CITE EZZOUHOUR 2;5020;192
3805;CITE JAOUHARA;5020;192
3806;CITE INDEPENDANCE;5020;192
